Image_Name,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter
X200_TGV4B_B-P_2.tif,664,546.1563981042653,328.521327014218,211,16.39065416446578
X200_TGV4D_B-P_1.tif,147,546.0845864661654,325.9981203007519,532,26.026206750102997
X200_TGV4B_B-P_2.tif,648,545.2251461988304,321.08187134502924,342,20.867389014906145
X200_TGV4B_B-P_1.tif,728,545.2111959287532,322.68702290076334,393,22.36924542940416
X200_TGV4F_B_P_2.tif,495,544.8780487804878,329.1332082551595,533,26.05065598682386
X200_TGV4E_B-P.tif,677,544.1111111111111,323.71604938271605,405,22.70819269818144
X200_TGV4E_B-P.tif,128,543.6222760290557,320.8789346246973,413,22.93137440223813
X200_TGV4B_B-P_1.tif,672,543.6222222222223,325.2111111111111,180,15.13879513212096
X200_TGV4B_B-P_1.tif,700,543.2559241706161,324.1563981042654,211,16.39065416446578
X200_TGV4B_B-P_2.tif,568,542.8977272727273,324.0,88,10.585134856802457
X200_TGV4B_B-P_1.tif,697,542.7156862745098,327.6372549019608,204,16.11647812414279
X200_TGV4A_B_P.tif,762,542.5560165975104,329.1701244813278,241,17.517155313611116
X200_TGV4E_B-P.tif,140,542.1788617886178,324.2764227642276,369,21.675455981530703
X200_TGV4E_B-P.tif,123,542.161125319693,324.12787723785164,391,22.31225362870028
X200_TGV4D_B-P_2.tif,84,541.8413793103448,327.1034482758621,145,13.58748446131949
X200_TGV4B_B-P_2.tif,660,541.7704918032787,325.3524590163934,122,12.463355264843006
